purchase_time,purchase_date,quantity
2017/6/13 11:55,2017/6/13,3
2017/6/4 18:34,2017/6/4,11
2017/5/29 17:20,2017/5/29,10
2017/5/22 22:58,2017/5/22,9
2017/5/15 12:04,2017/5/15,11
2017/5/8 9:18,2017/5/8,3
2017/6/6 21:40,2017/6/6,11
2017/6/1 16:07,2017/6/1,14
2017/6/2 13:58,2017/6/2,12
2017/5/17 12:50,2017/5/17,2
2017/5/21 17:54,2017/5/21,4
2017/5/3 17:04,2017/5/3,5
2017/5/21 16:19,2017/5/21,1
2017/6/14 15:11,2017/6/14,10
2017/5/15 14:56,2017/5/15,3
2017/6/8 11:33,2017/6/8,7
2017/5/26 20:01,2017/5/26,1
2017/5/19 22:00,2017/5/19,8
2017/6/1 16:56,2017/6/1,7
2017/6/6 23:25,2017/6/6,12
2017/6/8 12:39,2017/6/8,8
2017/5/13 14:03,2017/5/13,12
2017/5/3 20:29,2017/5/3,12
2017/6/13 20:02,2017/6/13,13
2017/5/23 17:33,2017/5/23,12
2017/6/1 14:36,2017/6/1,10
2017/6/12 11:21,2017/6/12,13
2017/5/3 22:47,2017/5/3,5
2017/5/31 22:00,2017/5/31,10
2017/5/16 10:15,2017/5/16,1
2017/6/5 12:39,2017/6/5,1
2017/5/29 9:22,2017/5/29,12
2017/5/20 14:44,2017/5/20,11
2017/6/1 16:03,2017/6/1,11
2017/6/12 9:46,2017/6/12,11
2017/6/3 18:37,2017/6/3,9
2017/5/14 15:03,2017/5/14,12
2017/6/1 19:34,2017/6/1,5
2017/5/23 15:55,2017/5/23,1
2017/6/13 10:41,2017/6/13,11
2017/5/31 15:00,2017/5/31,8
2017/5/3 7:16,2017/5/3,4
2017/6/1 12:28,2017/6/1,3
2017/5/11 11:14,2017/5/11,2
2017/6/12 12:47,2017/6/12,7
2017/5/23 5:37,2017/5/23,8
2017/6/4 18:39,2017/6/4,13
2017/5/10 17:44,2017/5/10,8
2017/5/26 14:54,2017/5/26,6
2017/5/26 15:14,2017/5/26,4
2017/6/5 13:36,2017/6/5,5
2017/5/26 23:41,2017/5/26,12
2017/5/26 7:04,2017/5/26,9
2017/5/15 15:27,2017/5/15,12
2017/6/12 15:14,2017/6/12,14
2017/6/14 12:00,2017/6/14,2
2017/5/8 22:15,2017/5/8,14
2017/5/25 10:20,2017/5/25,5
2017/5/1 18:11,2017/5/1,2
2017/6/9 19:58,2017/6/9,14
2017/5/24 23:07,2017/5/24,8
2017/5/5 18:23,2017/5/5,12
2017/5/30 20:30,2017/5/30,6
2017/6/6 10:42,2017/6/6,4
2017/5/21 20:01,2017/5/21,7
2017/6/2 10:26,2017/6/2,4
2017/5/8 0:25,2017/5/8,8
2017/5/14 19:28,2017/5/14,13
2017/6/5 15:13,2017/6/5,12
2017/5/23 19:52,2017/5/23,9
2017/6/1 16:05,2017/6/1,9
2017/6/12 8:34,2017/6/12,10
2017/5/6 15:35,2017/5/6,12
2017/5/10 16:03,2017/5/10,4
2017/5/29 10:16,2017/5/29,3
2017/5/31 20:35,2017/5/31,14
2017/6/7 11:47,2017/6/7,9
2017/6/12 23:43,2017/6/12,13
2017/5/17 21:16,2017/5/17,13
2017/5/29 22:00,2017/5/29,9
2017/5/19 17:15,2017/5/19,5
2017/5/14 23:20,2017/5/14,3
2017/5/23 22:24,2017/5/23,11
2017/6/14 20:03,2017/6/14,8
2017/5/11 20:23,2017/5/11,14
2017/5/16 15:09,2017/5/16,8
2017/6/1 9:01,2017/6/1,11
2017/5/24 23:38,2017/5/24,12
2017/5/23 17:42,2017/5/23,8
2017/5/2 14:21,2017/5/2,12
2017/6/14 19:37,2017/6/14,13
2017/5/18 13:47,2017/5/18,13
2017/6/8 16:37,2017/6/8,14
2017/6/7 13:53,2017/6/7,14
2017/5/3 23:09,2017/5/3,2
2017/5/15 9:59,2017/5/15,1
2017/6/7 9:31,2017/6/7,4
2017/5/16 8:21,2017/5/16,5
2017/6/1 20:38,2017/6/1,9
2017/5/27 21:32,2017/5/27,3
2017/5/10 19:59,2017/5/10,3
2017/6/5 16:49,2017/6/5,11
2017/5/14 17:32,2017/5/14,14
2017/6/2 18:12,2017/6/2,7
2017/5/22 13:59,2017/5/22,14
2017/5/3 19:34,2017/5/3,4
2017/6/9 9:51,2017/6/9,2
2017/5/28 14:55,2017/5/28,6
2017/6/8 21:26,2017/6/8,11
2017/6/12 10:05,2017/6/12,8
2017/6/14 8:58,2017/6/14,6
2017/6/3 10:26,2017/6/3,9
2017/5/13 22:22,2017/5/13,12
2017/5/1 19:46,2017/5/1,3
2017/5/17 13:40,2017/5/17,6
2017/5/29 9:39,2017/5/29,6
2017/6/6 22:05,2017/6/6,9
2017/6/6 13:34,2017/6/6,7
2017/6/3 23:20,2017/6/3,10
2017/5/18 18:23,2017/5/18,1
2017/5/21 23:12,2017/5/21,13
2017/5/29 10:15,2017/5/29,9
2017/5/6 14:09,2017/5/6,13
2017/5/1 17:38,2017/5/1,12
2017/6/5 13:09,2017/6/5,4
2017/5/11 22:09,2017/5/11,6
2017/5/28 18:26,2017/5/28,14
2017/5/7 17:16,2017/5/7,2
2017/5/7 10:06,2017/5/7,7
2017/6/13 11:58,2017/6/13,6
2017/5/31 20:48,2017/5/31,9
2017/6/15 14:12,2017/6/15,10
2017/5/29 19:52,2017/5/29,14
2017/5/9 12:44,2017/5/9,4
2017/6/13 15:06,2017/6/13,8
2017/5/18 18:59,2017/5/18,4
2017/5/18 11:11,2017/5/18,1
2017/6/2 19:34,2017/6/2,7
2017/5/30 19:25,2017/5/30,14
2017/5/28 18:04,2017/5/28,12
2017/6/4 23:18,2017/6/4,13
2017/5/8 17:37,2017/5/8,14
2017/6/13 18:17,2017/6/13,13
2017/5/5 20:59,2017/5/5,12
2017/5/28 15:57,2017/5/28,4
2017/5/3 13:31,2017/5/3,8
2017/5/20 8:41,2017/5/20,13
2017/6/13 20:47,2017/6/13,10
2017/5/1 13:31,2017/5/1,13
2017/6/13 21:11,2017/6/13,6
2017/5/7 21:38,2017/5/7,11
2017/5/18 12:50,2017/5/18,4
2017/6/2 16:52,2017/6/2,13
2017/5/23 22:57,2017/5/23,2
2017/5/24 21:10,2017/5/24,14
2017/5/4 9:13,2017/5/4,3
2017/6/8 22:14,2017/6/8,11
2017/6/2 10:45,2017/6/2,8
2017/6/5 22:43,2017/6/5,2
2017/5/17 18:25,2017/5/17,8
2017/5/8 9:36,2017/5/8,1
2017/5/26 13:28,2017/5/26,11
2017/5/26 17:32,2017/5/26,5
2017/5/9 13:17,2017/5/9,7
2017/5/24 18:19,2017/5/24,13
2017/5/2 4:34,2017/5/2,11
2017/5/2 12:23,2017/5/2,10
2017/5/21 14:37,2017/5/21,1
2017/6/14 8:03,2017/6/14,8
2017/5/18 19:41,2017/5/18,5
2017/6/13 14:13,2017/6/13,4
2017/6/3 14:27,2017/6/3,8
2017/5/15 10:31,2017/5/15,5
2017/6/1 17:18,2017/6/1,11
2017/6/13 0:49,2017/6/13,11
2017/5/12 10:24,2017/5/12,7
2017/6/13 13:59,2017/6/13,14
2017/5/16 13:42,2017/5/16,6
2017/5/30 18:06,2017/5/30,4
2017/5/20 10:20,2017/5/20,8
2017/6/11 15:58,2017/6/11,1
2017/5/31 20:13,2017/5/31,9
2017/6/11 14:37,2017/6/11,6
2017/5/28 20:07,2017/5/28,14
2017/5/26 14:31,2017/5/26,5
2017/6/11 12:44,2017/6/11,13
2017/5/23 4:59,2017/5/23,13
2017/5/1 10:58,2017/5/1,4
2017/5/29 6:21,2017/5/29,14
2017/6/4 12:40,2017/6/4,8
2017/6/7 20:55,2017/6/7,10
2017/5/31 20:59,2017/5/31,4
2017/5/24 8:59,2017/5/24,10
2017/5/15 10:53,2017/5/15,3
2017/6/7 15:50,2017/6/7,1
2017/6/8 18:14,2017/6/8,8
2017/5/1 21:12,2017/5/1,7
2017/5/31 17:23,2017/5/31,2
2017/5/4 20:53,2017/5/4,10
2017/6/9 17:57,2017/6/9,3
2017/5/12 16:45,2017/5/12,11
2017/5/17 16:49,2017/5/17,7
2017/5/14 11:31,2017/5/14,12
2017/5/7 21:13,2017/5/7,10
2017/5/30 17:45,2017/5/30,11
2017/5/4 15:44,2017/5/4,9
2017/5/22 19:57,2017/5/22,13
2017/6/3 18:40,2017/6/3,2
2017/5/1 17:05,2017/5/1,11
2017/5/27 10:50,2017/5/27,2
2017/6/3 7:51,2017/6/3,14
2017/6/2 10:20,2017/6/2,12
2017/5/20 18:38,2017/5/20,11
2017/5/1 18:45,2017/5/1,1
2017/5/16 22:41,2017/5/16,12
2017/5/18 22:31,2017/5/18,13
2017/5/14 11:10,2017/5/14,2
2017/5/1 15:00,2017/5/1,11
2017/5/31 16:23,2017/5/31,12
2017/5/15 16:31,2017/5/15,3
2017/5/29 14:29,2017/5/29,3
2017/6/8 19:00,2017/6/8,10
2017/5/7 15:53,2017/5/7,12
2017/5/21 14:05,2017/5/21,4
2017/5/11 14:36,2017/5/11,2
2017/5/2 19:41,2017/5/2,9
2017/5/6 10:17,2017/5/6,7
2017/5/3 1:40,2017/5/3,6
2017/5/6 10:13,2017/5/6,8
2017/5/15 11:23,2017/5/15,14
2017/5/18 18:01,2017/5/18,10
2017/5/19 10:02,2017/5/19,4
2017/6/5 21:06,2017/6/5,14
2017/6/3 10:43,2017/6/3,3
2017/5/9 14:33,2017/5/9,12
2017/6/2 13:18,2017/6/2,4
2017/5/18 9:03,2017/5/18,3
2017/5/31 11:07,2017/5/31,9
2017/5/25 1:07,2017/5/25,12
2017/6/1 7:29,2017/6/1,11
2017/5/7 14:31,2017/5/7,9
2017/6/12 19:25,2017/6/12,14
2017/6/13 14:25,2017/6/13,1
2017/5/12 14:32,2017/5/12,12
2017/6/5 19:15,2017/6/5,3
2017/5/28 23:28,2017/5/28,1
2017/5/3 13:26,2017/5/3,7
2017/5/31 9:52,2017/5/31,8
2017/5/17 13:49,2017/5/17,6
2017/5/23 11:48,2017/5/23,6
2017/6/1 10:24,2017/6/1,10
2017/5/1 12:56,2017/5/1,5
2017/6/3 15:33,2017/6/3,6
2017/5/18 18:50,2017/5/18,6
2017/5/18 13:49,2017/5/18,7
2017/5/31 22:03,2017/5/31,5
2017/5/3 23:34,2017/5/3,11
2017/5/10 14:02,2017/5/10,13
2017/5/25 21:49,2017/5/25,4
2017/5/24 15:30,2017/5/24,14
2017/5/31 20:00,2017/5/31,14
2017/5/1 11:43,2017/5/1,13
2017/6/6 22:27,2017/6/6,14
2017/6/8 18:13,2017/6/8,1
2017/6/12 21:32,2017/6/12,7
2017/6/13 10:17,2017/6/13,6
2017/5/8 13:29,2017/5/8,11
2017/6/9 11:21,2017/6/9,7
2017/6/1 14:32,2017/6/1,12
2017/6/11 23:09,2017/6/11,11
2017/6/10 10:38,2017/6/10,2
2017/5/12 10:55,2017/5/12,3
2017/6/9 21:06,2017/6/9,12
2017/5/5 14:49,2017/5/5,4
2017/5/25 22:40,2017/5/25,12
2017/6/14 10:42,2017/6/14,7
2017/5/19 11:41,2017/5/19,8
2017/6/5 15:56,2017/6/5,8
2017/5/22 22:57,2017/5/22,12
2017/5/18 12:13,2017/5/18,6
2017/6/8 18:35,2017/6/8,2
2017/5/31 2:25,2017/5/31,10
2017/6/8 20:02,2017/6/8,14
2017/5/21 21:17,2017/5/21,5
2017/5/7 18:40,2017/5/7,14
2017/6/7 11:48,2017/6/7,12
2017/6/14 18:16,2017/6/14,11
2017/6/1 19:58,2017/6/1,4
2017/5/20 15:43,2017/5/20,11
2017/6/4 13:01,2017/6/4,3
2017/5/28 20:38,2017/5/28,11
2017/6/7 14:11,2017/6/7,11
2017/5/23 13:49,2017/5/23,11
2017/6/4 1:07,2017/6/4,11
2017/5/2 14:11,2017/5/2,3
2017/5/5 11:17,2017/5/5,11
2017/5/15 13:54,2017/5/15,6
2017/6/3 18:50,2017/6/3,9
2017/5/1 1:18,2017/5/1,7
2017/5/25 15:11,2017/5/25,3
2017/5/15 23:30,2017/5/15,7
2017/5/16 15:54,2017/5/16,3
2017/6/5 12:53,2017/6/5,8
2017/6/8 16:35,2017/6/8,7
2017/6/10 12:33,2017/6/10,3
2017/5/29 15:51,2017/5/29,12
2017/5/28 17:17,2017/5/28,11
2017/5/7 0:33,2017/5/7,14
2017/5/19 18:58,2017/5/19,11
2017/5/29 17:35,2017/5/29,8
2017/5/27 17:47,2017/5/27,2
2017/5/23 19:19,2017/5/23,6
2017/5/25 9:26,2017/5/25,5
2017/5/15 13:51,2017/5/15,9
2017/5/11 21:52,2017/5/11,10
2017/5/4 22:57,2017/5/4,2
2017/5/3 16:36,2017/5/3,13
2017/5/16 9:58,2017/5/16,1
2017/5/28 0:12,2017/5/28,5
2017/5/29 17:45,2017/5/29,7
2017/5/23 0:08,2017/5/23,7
2017/5/27 19:13,2017/5/27,4
2017/5/14 23:34,2017/5/14,1
2017/5/3 20:44,2017/5/3,8
2017/5/10 22:44,2017/5/10,12
2017/6/11 0:50,2017/6/11,2
2017/6/3 1:00,2017/6/3,9
2017/6/9 10:54,2017/6/9,13
2017/5/10 17:45,2017/5/10,13
2017/5/29 17:55,2017/5/29,10
2017/5/9 9:32,2017/5/9,5
2017/5/19 17:27,2017/5/19,6
2017/5/11 23:04,2017/5/11,3
2017/5/18 15:23,2017/5/18,3
2017/5/29 15:28,2017/5/29,13
2017/6/10 19:03,2017/6/10,2
2017/5/4 1:56,2017/5/4,10
2017/5/17 16:30,2017/5/17,5
2017/5/3 13:32,2017/5/3,11
2017/5/13 15:29,2017/5/13,1
2017/5/24 14:06,2017/5/24,4
2017/6/15 11:46,2017/6/15,8
2017/6/7 16:08,2017/6/7,13
2017/6/6 12:35,2017/6/6,5
2017/6/13 19:20,2017/6/13,6
2017/5/2 20:47,2017/5/2,5
2017/6/1 0:46,2017/6/1,11
2017/5/15 21:42,2017/5/15,7
2017/5/9 16:58,2017/5/9,9
2017/5/19 21:30,2017/5/19,9
2017/5/22 9:50,2017/5/22,9
2017/6/8 16:14,2017/6/8,8
2017/6/3 18:27,2017/6/3,14
2017/6/7 11:41,2017/6/7,8
2017/5/9 18:59,2017/5/9,4
2017/5/1 15:40,2017/5/1,14
2017/5/17 9:46,2017/5/17,13
2017/6/3 0:05,2017/6/3,11
2017/6/7 21:47,2017/6/7,3
2017/5/18 12:32,2017/5/18,1
2017/6/13 8:47,2017/6/13,7
2017/5/31 11:11,2017/5/31,11
2017/6/4 15:39,2017/6/4,9
2017/6/2 10:53,2017/6/2,5
2017/5/9 18:38,2017/5/9,9
2017/5/15 10:40,2017/5/15,5
2017/6/5 10:39,2017/6/5,7
2017/6/9 10:34,2017/6/9,5
2017/6/2 18:53,2017/6/2,7
2017/5/1 16:00,2017/5/1,7
2017/5/6 16:00,2017/5/6,5
2017/5/22 22:13,2017/5/22,12
2017/6/4 22:40,2017/6/4,8
2017/6/14 20:01,2017/6/14,13
2017/6/3 17:52,2017/6/3,14
2017/5/10 9:00,2017/5/10,8
2017/5/6 19:15,2017/5/6,13
2017/5/22 12:39,2017/5/22,11
2017/5/2 20:18,2017/5/2,10
2017/6/11 19:53,2017/6/11,5
2017/6/1 18:05,2017/6/1,10
2017/5/23 22:21,2017/5/23,14
2017/6/3 21:21,2017/6/3,8
2017/5/29 10:16,2017/5/29,7
2017/5/28 11:05,2017/5/28,2
2017/6/9 12:20,2017/6/9,10
2017/5/30 16:24,2017/5/30,8
2017/5/23 18:30,2017/5/23,14
2017/6/14 18:14,2017/6/14,14
2017/5/2 17:24,2017/5/2,8
2017/5/22 17:47,2017/5/22,1
2017/6/5 15:00,2017/6/5,4
2017/5/29 10:11,2017/5/29,8
2017/5/9 22:24,2017/5/9,5
2017/5/22 22:17,2017/5/22,8
2017/5/2 20:06,2017/5/2,10
2017/5/22 14:21,2017/5/22,1
2017/5/10 10:11,2017/5/10,10
2017/5/22 16:41,2017/5/22,8
2017/5/4 21:15,2017/5/4,2
2017/5/24 16:09,2017/5/24,12
2017/5/15 22:23,2017/5/15,13
2017/5/13 22:13,2017/5/13,3
2017/5/19 20:35,2017/5/19,10
2017/5/1 10:43,2017/5/1,2
2017/5/22 12:10,2017/5/22,2
2017/6/8 17:42,2017/6/8,11
2017/5/16 9:53,2017/5/16,6
2017/5/8 22:53,2017/5/8,2
2017/5/20 16:42,2017/5/20,14
2017/5/3 14:22,2017/5/3,4
2017/5/17 10:19,2017/5/17,2
2017/5/17 21:05,2017/5/17,2
2017/5/25 16:39,2017/5/25,14
2017/5/6 18:49,2017/5/6,12
2017/5/18 15:19,2017/5/18,11
2017/6/7 17:44,2017/6/7,5
2017/5/22 21:12,2017/5/22,2
2017/5/12 21:16,2017/5/12,12
2017/6/10 11:02,2017/6/10,2
2017/5/1 10:02,2017/5/1,10
2017/5/10 18:42,2017/5/10,13
2017/6/8 15:13,2017/6/8,13
2017/5/29 13:32,2017/5/29,12
2017/6/15 12:01,2017/6/15,4
2017/5/10 14:51,2017/5/10,12
2017/6/3 10:20,2017/6/3,2
2017/6/1 19:55,2017/6/1,11
2017/5/3 7:08,2017/5/3,13
2017/5/17 18:47,2017/5/17,7
2017/6/12 9:27,2017/6/12,2
2017/6/8 22:46,2017/6/8,6
2017/5/26 13:30,2017/5/26,6
2017/6/6 20:56,2017/6/6,4
2017/5/15 18:51,2017/5/15,3
2017/5/30 18:50,2017/5/30,5
2017/6/11 20:28,2017/6/11,13
2017/5/14 13:21,2017/5/14,10
2017/5/7 12:50,2017/5/7,11
2017/5/19 11:26,2017/5/19,9
2017/5/2 18:55,2017/5/2,3
2017/5/18 6:01,2017/5/18,4
2017/5/29 20:01,2017/5/29,11
2017/6/2 14:48,2017/6/2,8
2017/5/23 18:31,2017/5/23,14
2017/5/23 16:43,2017/5/23,11
2017/6/14 17:06,2017/6/14,4
2017/5/20 14:16,2017/5/20,9
2017/5/22 16:16,2017/5/22,9
2017/5/24 9:28,2017/5/24,7
2017/5/6 21:49,2017/5/6,2
2017/5/2 22:07,2017/5/2,10
2017/5/14 18:11,2017/5/14,12
2017/6/5 21:10,2017/6/5,13
2017/5/24 14:10,2017/5/24,10
2017/5/31 10:23,2017/5/31,3
2017/5/4 11:20,2017/5/4,13
2017/5/1 14:11,2017/5/1,10
2017/5/27 17:55,2017/5/27,2
2017/5/31 21:23,2017/5/31,2
2017/5/7 13:17,2017/5/7,8
2017/6/1 10:35,2017/6/1,8
2017/5/25 23:53,2017/5/25,2
2017/5/22 13:13,2017/5/22,5
2017/5/25 9:00,2017/5/25,6
2017/5/5 17:02,2017/5/5,10
2017/5/30 12:07,2017/5/30,11
2017/6/10 21:50,2017/6/10,6
2017/5/14 17:33,2017/5/14,8
2017/5/24 22:17,2017/5/24,10
2017/6/2 10:32,2017/6/2,10
2017/6/12 12:26,2017/6/12,1
2017/6/14 1:13,2017/6/14,6
2017/5/18 14:06,2017/5/18,3
2017/5/13 22:23,2017/5/13,4
2017/5/12 12:42,2017/5/12,12
2017/6/8 13:30,2017/6/8,5
2017/6/10 16:16,2017/6/10,1
2017/6/5 19:38,2017/6/5,1
2017/5/1 11:28,2017/5/1,7
2017/6/7 18:27,2017/6/7,6
2017/5/12 19:59,2017/5/12,3
2017/5/29 21:39,2017/5/29,7
2017/5/1 10:16,2017/5/1,5
2017/5/22 11:32,2017/5/22,7
2017/5/8 16:24,2017/5/8,10
2017/5/24 16:36,2017/5/24,5
2017/5/24 21:57,2017/5/24,11
2017/5/1 20:58,2017/5/1,11
2017/5/13 20:02,2017/5/13,9
2017/5/16 18:41,2017/5/16,14
2017/5/21 8:00,2017/5/21,9
2017/5/7 13:51,2017/5/7,3
2017/5/18 18:36,2017/5/18,2
2017/6/15 21:19,2017/6/15,8
2017/5/15 10:36,2017/5/15,1
2017/5/9 19:59,2017/5/9,7
2017/5/19 1:52,2017/5/19,1
2017/5/13 14:03,2017/5/13,13
2017/6/10 0:06,2017/6/10,7
2017/5/1 14:19,2017/5/1,13
2017/5/18 22:32,2017/5/18,5
2017/5/19 18:49,2017/5/19,2
2017/5/31 21:37,2017/5/31,7
2017/6/1 12:24,2017/6/1,5
2017/5/19 16:16,2017/5/19,8
2017/5/5 21:04,2017/5/5,9
2017/5/2 16:51,2017/5/2,4
2017/5/24 10:06,2017/5/24,11
2017/5/10 20:55,2017/5/10,5
2017/5/25 9:58,2017/5/25,12
2017/5/27 17:59,2017/5/27,7
2017/5/13 11:19,2017/5/13,1
2017/6/9 14:10,2017/6/9,11
2017/6/14 22:45,2017/6/14,10
2017/5/5 18:30,2017/5/5,3
2017/6/8 20:47,2017/6/8,6
2017/5/6 10:56,2017/5/6,11
2017/6/6 10:23,2017/6/6,14
2017/5/22 13:41,2017/5/22,8
2017/5/2 23:32,2017/5/2,13
2017/5/11 18:01,2017/5/11,7
2017/5/26 11:15,2017/5/26,12
2017/5/29 12:12,2017/5/29,11
2017/5/17 0:39,2017/5/17,2
2017/5/13 18:49,2017/5/13,6
2017/5/6 1:49,2017/5/6,14
2017/6/12 17:10,2017/6/12,8
2017/5/2 10:28,2017/5/2,7
2017/5/19 14:32,2017/5/19,9
2017/6/5 14:20,2017/6/5,10
2017/6/2 16:53,2017/6/2,8
2017/5/1 20:46,2017/5/1,6
2017/6/13 9:47,2017/6/13,1
2017/5/16 17:00,2017/5/16,2
2017/5/10 20:48,2017/5/10,1
2017/6/1 15:57,2017/6/1,11
2017/5/2 21:45,2017/5/2,13
2017/5/29 15:48,2017/5/29,10
2017/5/4 22:19,2017/5/4,6
2017/5/2 16:53,2017/5/2,9
2017/5/21 11:30,2017/5/21,13
2017/5/26 11:21,2017/5/26,11
2017/5/30 17:20,2017/5/30,11
2017/5/8 12:05,2017/5/8,11
2017/5/30 21:04,2017/5/30,7
2017/5/13 23:47,2017/5/13,13
2017/6/7 13:44,2017/6/7,6
2017/6/1 12:50,2017/6/1,13
2017/5/12 9:09,2017/5/12,4
2017/5/16 14:27,2017/5/16,14
2017/6/1 16:05,2017/6/1,9
2017/5/6 16:38,2017/5/6,13
2017/6/10 22:09,2017/6/10,5
2017/5/29 16:56,2017/5/29,10
2017/5/5 7:43,2017/5/5,3
2017/5/2 12:01,2017/5/2,2
2017/5/17 14:14,2017/5/17,10
2017/5/31 9:30,2017/5/31,6
2017/5/8 13:47,2017/5/8,14
2017/5/17 20:55,2017/5/17,3
2017/5/16 14:24,2017/5/16,5
2017/6/7 18:05,2017/6/7,2
2017/5/11 0:47,2017/5/11,9
2017/6/3 17:53,2017/6/3,7
2017/5/16 16:06,2017/5/16,13
2017/5/24 20:28,2017/5/24,14
2017/5/6 0:13,2017/5/6,13
2017/5/16 9:12,2017/5/16,2
2017/5/18 9:44,2017/5/18,9
2017/5/2 11:14,2017/5/2,10
2017/5/15 10:10,2017/5/15,1
2017/5/4 18:52,2017/5/4,8
2017/5/20 19:09,2017/5/20,13
2017/5/15 10:10,2017/5/15,1
2017/6/5 15:02,2017/6/5,8
2017/5/26 15:30,2017/5/26,3
2017/5/2 12:13,2017/5/2,8
2017/5/15 16:25,2017/5/15,6
2017/6/3 14:47,2017/6/3,11
2017/5/15 19:27,2017/5/15,2
2017/6/14 13:22,2017/6/14,11
2017/5/8 20:21,2017/5/8,2
2017/5/22 22:38,2017/5/22,14
2017/5/28 19:04,2017/5/28,11
2017/5/20 12:04,2017/5/20,5
2017/5/7 21:18,2017/5/7,11
2017/5/17 18:19,2017/5/17,2
2017/6/7 13:22,2017/6/7,3
2017/5/9 8:33,2017/5/9,6
2017/5/19 18:41,2017/5/19,11
2017/5/20 11:55,2017/5/20,14
2017/5/7 20:03,2017/5/7,9
2017/6/1 13:40,2017/6/1,5
2017/5/23 19:13,2017/5/23,7
2017/5/11 16:53,2017/5/11,14
2017/5/17 19:09,2017/5/17,14
2017/5/5 17:00,2017/5/5,3
2017/5/8 15:16,2017/5/8,8
2017/5/15 22:00,2017/5/15,6
2017/5/10 21:23,2017/5/10,5
2017/6/3 20:50,2017/6/3,8
2017/6/11 21:01,2017/6/11,14
2017/5/17 21:31,2017/5/17,5
2017/5/18 18:08,2017/5/18,1
2017/6/12 22:20,2017/6/12,5
2017/6/15 18:50,2017/6/15,2
2017/5/11 10:17,2017/5/11,5
2017/5/22 13:04,2017/5/22,10
2017/5/5 14:31,2017/5/5,6
2017/5/24 0:03,2017/5/24,5
2017/6/11 17:43,2017/6/11,9
2017/5/13 0:47,2017/5/13,4
2017/6/13 15:49,2017/6/13,8
2017/5/23 8:48,2017/5/23,12
2017/5/25 9:46,2017/5/25,6
2017/5/8 22:26,2017/5/8,1
2017/5/29 21:06,2017/5/29,10
2017/5/23 20:46,2017/5/23,4
2017/5/3 11:58,2017/5/3,7
2017/5/9 21:34,2017/5/9,5
2017/6/11 11:22,2017/6/11,12
2017/5/19 15:40,2017/5/19,13
2017/5/29 16:27,2017/5/29,1
2017/6/2 10:27,2017/6/2,12
2017/6/3 11:37,2017/6/3,14
2017/5/5 8:57,2017/5/5,4
2017/6/2 19:04,2017/6/2,10
2017/5/6 10:29,2017/5/6,4
2017/5/8 13:22,2017/5/8,12
2017/5/7 13:52,2017/5/7,4
2017/6/10 16:27,2017/6/10,13
2017/5/21 17:05,2017/5/21,4
2017/5/16 20:36,2017/5/16,8
2017/6/12 18:23,2017/6/12,14
2017/5/19 22:07,2017/5/19,5
2017/5/27 12:11,2017/5/27,5
2017/5/15 0:45,2017/5/15,3
2017/5/18 15:20,2017/5/18,12
2017/5/25 21:42,2017/5/25,9
2017/5/15 9:02,2017/5/15,9
2017/5/28 15:00,2017/5/28,12
2017/5/5 11:59,2017/5/5,2
2017/5/13 23:46,2017/5/13,10
2017/5/17 18:26,2017/5/17,1
2017/5/13 18:20,2017/5/13,6
2017/6/1 13:23,2017/6/1,9
2017/5/12 14:48,2017/5/12,5
2017/5/9 21:09,2017/5/9,5
2017/5/13 22:46,2017/5/13,2
2017/6/8 10:20,2017/6/8,3
2017/6/7 17:52,2017/6/7,3
2017/5/20 9:16,2017/5/20,8
2017/6/6 23:32,2017/6/6,11
2017/5/8 22:15,2017/5/8,9
2017/6/14 1:53,2017/6/14,1
2017/6/8 22:38,2017/6/8,11
2017/5/5 16:19,2017/5/5,6
2017/5/22 16:32,2017/5/22,5
2017/5/21 15:05,2017/5/21,1
2017/5/15 16:55,2017/5/15,1
2017/5/15 10:34,2017/5/15,5
2017/6/2 9:18,2017/6/2,9
2017/5/25 0:27,2017/5/25,8
2017/6/15 16:48,2017/6/15,10
2017/5/22 12:07,2017/5/22,10
2017/6/11 13:04,2017/6/11,2
2017/6/10 12:10,2017/6/10,8
2017/5/29 20:30,2017/5/29,4
2017/5/25 10:05,2017/5/25,10
2017/5/21 12:26,2017/5/21,5
2017/5/29 12:56,2017/5/29,9
2017/5/4 19:31,2017/5/4,9
2017/5/2 11:20,2017/5/2,9
2017/6/9 13:59,2017/6/9,5
2017/5/16 17:53,2017/5/16,5
2017/6/15 12:56,2017/6/15,2
2017/6/6 19:46,2017/6/6,5
2017/5/16 23:09,2017/5/16,6
2017/5/15 19:58,2017/5/15,1
2017/6/6 12:54,2017/6/6,4
2017/6/12 11:34,2017/6/12,10
2017/5/15 22:01,2017/5/15,1
2017/5/27 22:54,2017/5/27,8
2017/5/27 16:13,2017/5/27,7
2017/5/10 15:24,2017/5/10,1
2017/5/4 20:45,2017/5/4,6
2017/6/1 15:15,2017/6/1,9
2017/5/5 17:29,2017/5/5,7
2017/6/5 16:01,2017/6/5,4
2017/5/18 12:06,2017/5/18,1
2017/6/3 15:43,2017/6/3,14
2017/6/4 9:13,2017/6/4,3
2017/5/31 9:32,2017/5/31,7
2017/5/21 22:34,2017/5/21,7
2017/6/11 12:55,2017/6/11,2
2017/5/21 8:01,2017/5/21,1
2017/5/17 16:23,2017/5/17,6
2017/6/4 17:50,2017/6/4,6
